[I 2021-06-13 10:39:18,361] Trial 29 finished with value: 1.7466636260808446 and parameters: {'n_estimators': 924, 'max_depth': 6, 'reg_alpha': 9.257007281864208, 'reg_lambda': 0.0002525937680039142, 'min_child_weight': 4, 'gamma': 0.017645691607557877, 'learning_rate': 0.013795513917763888, 'colsample_bytree': 0.14}. Best is trial 29 with value: 1.7466636260808446.
[I 2021-06-13 10:46:00,668] Trial 30 finished with value: 1.758854181182012 and parameters: {'n_estimators': 921, 'max_depth': 6, 'reg_alpha': 9.018630304525011, 'reg_lambda': 0.00017159635646631972, 'min_child_weight': 3, 'gamma': 0.12032565406883464, 'learning_rate': 0.005028032107479174, 'colsample_bytree': 0.22}. Best is trial 29 with value: 1.7466636260808446.
[I 2021-06-13 10:52:57,103] Trial 31 finished with value: 1.7500689381204546 and parameters: {'n_estimators': 995, 'max_depth': 6, 'reg_alpha': 2.8791285439580636, 'reg_lambda': 0.004907197263932643, 'min_child_weight': 4, 'gamma': 0.017588679624297485, 'learning_rate': 0.007482921490413289, 'colsample_bytree': 0.15000000000000002}. Best is trial 29 with value: 1.7466636260808446.
[I 2021-06-13 10:59:20,708] Trial 32 finished with value: 1.7478410555398092 and parameters: {'n_estimators': 918, 'max_depth': 6, 'reg_alpha': 0.62601549406585, 'reg_lambda': 0.001382771528354016, 'min_child_weight': 4, 'gamma': 0.013616522830518086, 'learning_rate': 0.013651348152056148, 'colsample_bytree': 0.15000000000000002}. Best is trial 29 with value: 1.7466636260808446.
[I 2021-06-13 11:03:21,359] Trial 33 finished with value: 1.7469134277116507 and parameters: {'n_estimators': 900, 'max_depth': 6, 'reg_alpha': 2.8103941797717495, 'reg_lambda': 0.00036432898105086975, 'min_child_weight': 5, 'gamma': 0.048167321422016976, 'learning_rate': 0.02563969377662509, 'colsample_bytree': 0.11}. Best is trial 29 with value: 1.7466636260808446.
[I 2021-06-13 11:07:54,308] Trial 34 finished with value: 1.7465433104918338 and parameters: {'n_estimators': 875, 'max_depth': 6, 'reg_alpha': 4.413010802289388, 'reg_lambda': 0.00023022877826514517, 'min_child_weight': 5, 'gamma': 0.0032852545752018146, 'learning_rate': 0.023140725216655715, 'colsample_bytree': 0.1}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 11:11:39,091] Trial 35 finished with value: 1.7471824992356821 and parameters: {'n_estimators': 873, 'max_depth': 5, 'reg_alpha': 3.228423125143562, 'reg_lambda': 0.00023854942560421976, 'min_child_weight': 5, 'gamma': 0.09989682992622868, 'learning_rate': 0.022456867872099773, 'colsample_bytree': 0.1}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 11:18:02,508] Trial 36 finished with value: 1.7479425401866435 and parameters: {'n_estimators': 839, 'max_depth': 6, 'reg_alpha': 9.937503522108926, 'reg_lambda': 2.9854086688296318e-05, 'min_child_weight': 5, 'gamma': 0.001783996530440716, 'learning_rate': 0.011172542873017602, 'colsample_bytree': 0.21000000000000002}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 11:24:34,755] Trial 37 finished with value: 1.748254434487503 and parameters: {'n_estimators': 896, 'max_depth': 5, 'reg_alpha': 5.115446338543716, 'reg_lambda': 0.00027178513678730693, 'min_child_weight': 5, 'gamma': 0.05561978418028028, 'learning_rate': 0.01763100803483161, 'colsample_bytree': 0.27}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 11:28:55,725] Trial 38 finished with value: 1.747980967986677 and parameters: {'n_estimators': 994, 'max_depth': 6, 'reg_alpha': 1.8725777079688488, 'reg_lambda': 7.402166327323488e-05, 'min_child_weight': 5, 'gamma': 0.34111611107871076, 'learning_rate': 0.028452178154574143, 'colsample_bytree': 0.19}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 11:35:44,824] Trial 39 finished with value: 1.7494230234358459 and parameters: {'n_estimators': 833, 'max_depth': 6, 'reg_alpha': 0.20152952157490728, 'reg_lambda': 0.001051904037303157, 'min_child_weight': 5, 'gamma': 0.0030872414035156754, 'learning_rate': 0.021298773715793133, 'colsample_bytree': 0.36}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 11:38:27,031] Trial 40 finished with value: 1.7477187120287678 and parameters: {'n_estimators': 903, 'max_depth': 6, 'reg_alpha': 5.583384158200139, 'reg_lambda': 0.003043926337636209, 'min_child_weight': 5, 'gamma': 1.2857693026877994, 'learning_rate': 0.05514616104833418, 'colsample_bytree': 0.19}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 11:42:16,197] Trial 41 finished with value: 1.7473038345751353 and parameters: {'n_estimators': 863, 'max_depth': 5, 'reg_alpha': 2.8613881981224516, 'reg_lambda': 0.0002320220667317353, 'min_child_weight': 5, 'gamma': 0.10924698342362425, 'learning_rate': 0.01950458769027878, 'colsample_bytree': 0.11}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 11:46:18,476] Trial 42 finished with value: 1.7469378821414896 and parameters: {'n_estimators': 954, 'max_depth': 5, 'reg_alpha': 4.09378234365284, 'reg_lambda': 9.994417925056162e-05, 'min_child_weight': 5, 'gamma': 0.009731214023723794, 'learning_rate': 0.0230794617163482, 'colsample_bytree': 0.1}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 11:50:24,516] Trial 43 finished with value: 1.7498565111389384 and parameters: {'n_estimators': 959, 'max_depth': 5, 'reg_alpha': 1.4356462503345089, 'reg_lambda': 9.460734765891546e-05, 'min_child_weight': 4, 'gamma': 0.011316753588516637, 'learning_rate': 0.01095910714847766, 'colsample_bytree': 0.1}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 11:58:31,284] Trial 44 finished with value: 1.7523987852713092 and parameters: {'n_estimators': 934, 'max_depth': 6, 'reg_alpha': 0.38888789537298685, 'reg_lambda': 5.656284201499933e-05, 'min_child_weight': 5, 'gamma': 0.030072278335443976, 'learning_rate': 0.006331876038817214, 'colsample_bytree': 0.23}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 12:05:22,951] Trial 45 finished with value: 1.74712546561528 and parameters: {'n_estimators': 974, 'max_depth': 6, 'reg_alpha': 3.9758668388450826, 'reg_lambda': 2.2023831431589276e-05, 'min_child_weight': 4, 'gamma': 0.0045366113670972305, 'learning_rate': 0.017699838034944168, 'colsample_bytree': 0.18}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 12:08:28,971] Trial 46 finished with value: 1.7493776504829526 and parameters: {'n_estimators': 812, 'max_depth': 5, 'reg_alpha': 1.3571867433875473, 'reg_lambda': 0.00013487679871763885, 'min_child_weight': 5, 'gamma': 0.0022499651618773453, 'learning_rate': 0.04510499744431795, 'colsample_bytree': 0.31}. Best is trial 34 with value: 1.7465433104918338.
[I 2021-06-13 12:13:14,585] Trial 47 finished with value: 1.7464534638575278 and parameters: {'n_estimators': 895, 'max_depth': 6, 'reg_alpha': 9.620650814283144, 'reg_lambda': 0.00038996754143602136, 'min_child_weight': 4, 'gamma': 0.0013344888305056434, 'learning_rate': 0.030199024078851923, 'colsample_bytree': 0.13}. Best is trial 47 with value: 1.7464534638575278.
[I 2021-06-13 12:21:31,510] Trial 48 finished with value: 1.7499938242249191 and parameters: {'n_estimators': 894, 'max_depth': 6, 'reg_alpha': 5.612213591977703, 'reg_lambda': 0.0003512524305486039, 'min_child_weight': 4, 'gamma': 0.0004928453919055146, 'learning_rate': 0.029533090119315413, 'colsample_bytree': 0.71}. Best is trial 47 with value: 1.7464534638575278.
[I 2021-06-13 12:23:40,094] Trial 49 finished with value: 1.7471939455376937 and parameters: {'n_estimators': 853, 'max_depth': 6, 'reg_alpha': 7.796730903816329, 'reg_lambda': 0.0007469963853833639, 'min_child_weight': 4, 'gamma': 0.0012719730457578103, 'learning_rate': 0.07358770000040986, 'colsample_bytree': 0.18}. Best is trial 47 with value: 1.7464534638575278.
[I 2021-06-13 14:10:36,969] Trial 0 finished with value: 1.7623610161967576 and parameters: {'n_estimators': 946, 'max_depth': 4, 'reg_alpha': 0.17936834378835725, 'reg_lambda': 0.0825050071379118, 'min_child_weight': 0.03658077372105238, 'gamma': 0.8789185690072833, 'learning_rate': 0.005271933776295944, 'colsample_bytree': 0.16}. Best is trial 0 with value: 1.7623610161967576.
[I 2021-06-13 14:11:56,001] Trial 1 finished with value: 1.757151590309199 and parameters: {'n_estimators': 584, 'max_depth': 4, 'reg_alpha': 0.030206707615824887, 'reg_lambda': 0.05328491054885115, 'min_child_weight': 0.00896273135195063, 'gamma': 0.0075710358982225895, 'learning_rate': 0.33932873288624044, 'colsample_bytree': 0.5700000000000001}. Best is trial 1 with value: 1.757151590309199.
[I 2021-06-13 14:13:20,222] Trial 2 finished with value: 1.7518345767943189 and parameters: {'n_estimators': 868, 'max_depth': 2, 'reg_alpha': 0.004029894137815355, 'reg_lambda': 4.4844653944557054e-05, 'min_child_weight': 0.08293624784354242, 'gamma': 0.19196177743666532, 'learning_rate': 0.10454292891677977, 'colsample_bytree': 0.14}. Best is trial 2 with value: 1.7518345767943189.
[I 2021-06-13 14:18:08,292] Trial 3 finished with value: 1.7549403467671945 and parameters: {'n_estimators': 816, 'max_depth': 2, 'reg_alpha': 0.4646833610070085, 'reg_lambda': 4.474144309603434, 'min_child_weight': 1.565435452273411, 'gamma': 0.016124028494965414, 'learning_rate': 0.021936074139839227, 'colsample_bytree': 0.8}. Best is trial 2 with value: 1.7518345767943189.
[I 2021-06-13 14:19:12,946] Trial 4 finished with value: 1.7592428715729154 and parameters: {'n_estimators': 717, 'max_depth': 5, 'reg_alpha': 6.766647761073734e-05, 'reg_lambda': 4.198413433649187e-05, 'min_child_weight': 0.12731993939715622, 'gamma': 0.044681655412853426, 'learning_rate': 0.34037756005770586, 'colsample_bytree': 0.39}. Best is trial 2 with value: 1.7518345767943189.
[I 2021-06-13 14:20:42,833] Trial 5 finished with value: 1.7567388779117725 and parameters: {'n_estimators': 546, 'max_depth': 4, 'reg_alpha': 0.007141246094696538, 'reg_lambda': 0.0010883698896553614, 'min_child_weight': 1.3927893520606509e-05, 'gamma': 8.962459068328159e-05, 'learning_rate': 0.25301834353342734, 'colsample_bytree': 0.74}. Best is trial 2 with value: 1.7518345767943189.
[I 2021-06-13 14:26:49,211] Trial 6 finished with value: 1.7515741632838733 and parameters: {'n_estimators': 778, 'max_depth': 4, 'reg_alpha': 0.2973903258129243, 'reg_lambda': 1.5027803293435626, 'min_child_weight': 0.0067868083570491984, 'gamma': 0.03895281847875049, 'learning_rate': 0.039151420165756165, 'colsample_bytree': 0.73}. Best is trial 6 with value: 1.7515741632838733.
[I 2021-06-13 14:27:50,712] Trial 7 finished with value: 1.7537095762544312 and parameters: {'n_estimators': 658, 'max_depth': 5, 'reg_alpha': 0.8068795235689293, 'reg_lambda': 5.698791252123298, 'min_child_weight': 0.0005087571118833933, 'gamma': 0.1360706305498085, 'learning_rate': 0.3366880818740175, 'colsample_bytree': 0.33}. Best is trial 6 with value: 1.7515741632838733.
[I 2021-06-13 14:31:37,812] Trial 8 finished with value: 1.7521126153498887 and parameters: {'n_estimators': 557, 'max_depth': 3, 'reg_alpha': 0.014042166390256546, 'reg_lambda': 3.734265188937732, 'min_child_weight': 2.1622126923220093e-05, 'gamma': 0.020224681098523524, 'learning_rate': 0.03076545727597791, 'colsample_bytree': 0.6}. Best is trial 6 with value: 1.7515741632838733.
[I 2021-06-13 14:35:49,175] Trial 9 finished with value: 1.7545130673581735 and parameters: {'n_estimators': 612, 'max_depth': 3, 'reg_alpha': 0.18569913831760523, 'reg_lambda': 0.0008878131615893427, 'min_child_weight': 4.311688418051159, 'gamma': 0.0900207370932148, 'learning_rate': 0.017239730234232704, 'colsample_bytree': 0.56}. Best is trial 6 with value: 1.7515741632838733.
[I 2021-06-13 14:40:54,061] Trial 10 finished with value: 1.7513512220772915 and parameters: {'n_estimators': 1000, 'max_depth': 6, 'reg_alpha': 5.823620885069185, 'reg_lambda': 0.2423424626608167, 'min_child_weight': 0.0005322863990686304, 'gamma': 0.00021643303225597445, 'learning_rate': 0.07879502006253927, 'colsample_bytree': 0.99}. Best is trial 10 with value: 1.7513512220772915.
[I 2021-06-13 14:45:34,747] Trial 11 finished with value: 1.751422553768847 and parameters: {'n_estimators': 992, 'max_depth': 6, 'reg_alpha': 7.297416266159606, 'reg_lambda': 0.41776078436738734, 'min_child_weight': 0.0004632409377838373, 'gamma': 0.0002556989971268918, 'learning_rate': 0.0855822775723016, 'colsample_bytree': 0.99}. Best is trial 10 with value: 1.7513512220772915.
[I 2021-06-13 14:49:48,481] Trial 12 finished with value: 1.7514243452291005 and parameters: {'n_estimators': 985, 'max_depth': 6, 'reg_alpha': 7.341959792702377, 'reg_lambda': 0.26023930744608337, 'min_child_weight': 0.00020344664465360028, 'gamma': 0.00014995740071036708, 'learning_rate': 0.10012450164967543, 'colsample_bytree': 0.96}. Best is trial 10 with value: 1.7513512220772915.
[I 2021-06-13 14:54:31,555] Trial 13 finished with value: 1.7512762237086892 and parameters: {'n_estimators': 916, 'max_depth': 6, 'reg_alpha': 8.849960074185857, 'reg_lambda': 0.4146214687603599, 'min_child_weight': 0.000328963315511182, 'gamma': 1.0113375099668036e-05, 'learning_rate': 0.08809506719501048, 'colsample_bytree': 1.0}. Best is trial 13 with value: 1.7512762237086892.
[I 2021-06-13 14:57:53,841] Trial 14 finished with value: 1.7517147191142663 and parameters: {'n_estimators': 904, 'max_depth': 6, 'reg_alpha': 8.975061994449092, 'reg_lambda': 0.012954856257061128, 'min_child_weight': 0.0001464654466721697, 'gamma': 1.161533670799042e-05, 'learning_rate': 0.15853517386213464, 'colsample_bytree': 0.89}. Best is trial 13 with value: 1.7512762237086892.
[I 2021-06-13 15:01:50,188] Trial 15 finished with value: 1.7530051107876934 and parameters: {'n_estimators': 870, 'max_depth': 5, 'reg_alpha': 0.000310634778254152, 'reg_lambda': 0.009554487467208649, 'min_child_weight': 0.005426214572199873, 'gamma': 1.0625216131181653e-05, 'learning_rate': 0.06765514898240954, 'colsample_bytree': 0.88}. Best is trial 13 with value: 1.7512762237086892.
[I 2021-06-13 15:05:36,358] Trial 16 finished with value: 1.7543453765381127 and parameters: {'n_estimators': 992, 'max_depth': 6, 'reg_alpha': 2.2340975503899734, 'reg_lambda': 0.46400439164708085, 'min_child_weight': 0.0012338944514708023, 'gamma': 0.0005833789593362083, 'learning_rate': 0.16969866238518777, 'colsample_bytree': 0.99}. Best is trial 13 with value: 1.7512762237086892.
[I 2021-06-13 15:22:19,962] Trial 17 finished with value: 1.752190077483747 and parameters: {'n_estimators': 932, 'max_depth': 5, 'reg_alpha': 1.7457358819446713, 'reg_lambda': 0.008660142218593623, 'min_child_weight': 5.777350255558194e-05, 'gamma': 0.001819477012864553, 'learning_rate': 0.010026383978863719, 'colsample_bytree': 0.88}. Best is trial 13 with value: 1.7512762237086892.
[I 2021-06-13 15:26:49,215] Trial 18 finished with value: 1.7518224656321109 and parameters: {'n_estimators': 826, 'max_depth': 6, 'reg_alpha': 0.06665270205308595, 'reg_lambda': 0.07507191212323966, 'min_child_weight': 0.0012673604269300275, 'gamma': 3.16963607920838e-05, 'learning_rate': 0.06081139654383183, 'colsample_bytree': 0.6799999999999999}. Best is trial 13 with value: 1.7512762237086892.
[I 2021-06-13 15:28:49,954] Trial 19 finished with value: 1.7505792291561142 and parameters: {'n_estimators': 944, 'max_depth': 5, 'reg_alpha': 9.46314610393865, 'reg_lambda': 1.1624973088463864, 'min_child_weight': 4.924920354050542e-05, 'gamma': 0.0014251835340414946, 'learning_rate': 0.15868201625100004, 'colsample_bytree': 0.45000000000000007}. Best is trial 19 with value: 1.7505792291561142.
[I 2021-06-13 15:30:30,687] Trial 20 finished with value: 1.7521018462148494 and parameters: {'n_estimators': 725, 'max_depth': 5, 'reg_alpha': 0.0012146041450666425, 'reg_lambda': 1.107383467130367, 'min_child_weight': 3.9180491894103216e-05, 'gamma': 0.0027366549742119913, 'learning_rate': 0.16736845404419515, 'colsample_bytree': 0.42000000000000004}. Best is trial 19 with value: 1.7505792291561142.
[I 2021-06-13 15:35:03,744] Trial 21 finished with value: 1.7485433403434232 and parameters: {'n_estimators': 945, 'max_depth': 6, 'reg_alpha': 8.649931660663656, 'reg_lambda': 1.3228515149965288, 'min_child_weight': 0.00011286768273286944, 'gamma': 0.0008195475905806141, 'learning_rate': 0.048797845875268454, 'colsample_bytree': 0.45999999999999996}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 15:39:39,545] Trial 22 finished with value: 1.7500208747837693 and parameters: {'n_estimators': 911, 'max_depth': 5, 'reg_alpha': 2.2294020372839722, 'reg_lambda': 1.3219243328785417, 'min_child_weight': 8.016471479787471e-05, 'gamma': 0.0014965512635218808, 'learning_rate': 0.049774270924029085, 'colsample_bytree': 0.45999999999999996}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 15:44:24,622] Trial 23 finished with value: 1.7496285086703487 and parameters: {'n_estimators': 955, 'max_depth': 5, 'reg_alpha': 2.279134360408954, 'reg_lambda': 9.443247598001241, 'min_child_weight': 7.446353516255805e-05, 'gamma': 0.0009890283962536498, 'learning_rate': 0.04243383427972765, 'colsample_bytree': 0.45000000000000007}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 15:47:43,985] Trial 24 finished with value: 1.7487170060208068 and parameters: {'n_estimators': 836, 'max_depth': 5, 'reg_alpha': 2.1601308868573055, 'reg_lambda': 7.67976896794894, 'min_child_weight': 7.32849148224557e-05, 'gamma': 0.000739445693813321, 'learning_rate': 0.045951070356187194, 'colsample_bytree': 0.27}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 15:53:19,003] Trial 25 finished with value: 1.7488164099018089 and parameters: {'n_estimators': 858, 'max_depth': 5, 'reg_alpha': 1.016189117073512e-05, 'reg_lambda': 6.44793820758142, 'min_child_weight': 0.001749350293061468, 'gamma': 0.004744202233463923, 'learning_rate': 0.0254278158644394, 'colsample_bytree': 0.24000000000000002}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 15:59:34,251] Trial 26 finished with value: 1.748693811532855 and parameters: {'n_estimators': 850, 'max_depth': 5, 'reg_alpha': 8.129768631494665e-05, 'reg_lambda': 9.154094729336546, 'min_child_weight': 0.0020232622208255975, 'gamma': 0.009053900850173137, 'learning_rate': 0.014573182698849834, 'colsample_bytree': 0.24000000000000002}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:02:56,601] Trial 27 finished with value: 1.7543823587283491 and parameters: {'n_estimators': 790, 'max_depth': 3, 'reg_alpha': 0.00018645619941181667, 'reg_lambda': 8.101476824059539, 'min_child_weight': 1.2185138921602167e-05, 'gamma': 0.0004934476393527169, 'learning_rate': 0.012531618160823503, 'colsample_bytree': 0.26}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:07:14,062] Trial 28 finished with value: 1.7632498420860618 and parameters: {'n_estimators': 754, 'max_depth': 4, 'reg_alpha': 6.32786371150505e-05, 'reg_lambda': 2.4948178724644947, 'min_child_weight': 0.0024839950521674363, 'gamma': 0.007847437521854603, 'learning_rate': 0.006227053781653039, 'colsample_bytree': 0.26}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:10:10,729] Trial 29 finished with value: 1.7733399028398096 and parameters: {'n_estimators': 838, 'max_depth': 4, 'reg_alpha': 2.3039835639850144e-05, 'reg_lambda': 8.349616266052111, 'min_child_weight': 0.023975288944865666, 'gamma': 5.724325032753639e-05, 'learning_rate': 0.005155309646386042, 'colsample_bytree': 0.1}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:17:18,045] Trial 30 finished with value: 1.7507513501571492 and parameters: {'n_estimators': 887, 'max_depth': 6, 'reg_alpha': 0.08777297747356423, 'reg_lambda': 0.03560723936498893, 'min_child_weight': 0.00015511208811487635, 'gamma': 2.917068212314121, 'learning_rate': 0.007979844759098631, 'colsample_bytree': 0.2}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:22:59,427] Trial 31 finished with value: 1.7490734383009374 and parameters: {'n_estimators': 853, 'max_depth': 5, 'reg_alpha': 1.987636350334758e-05, 'reg_lambda': 9.4643034747878, 'min_child_weight': 0.0015496086322275226, 'gamma': 0.004023432907168209, 'learning_rate': 0.026479146237124745, 'colsample_bytree': 0.32}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:27:50,235] Trial 32 finished with value: 1.7486237258045003 and parameters: {'n_estimators': 795, 'max_depth': 5, 'reg_alpha': 1.0562051633857846e-05, 'reg_lambda': 3.1177055885126457, 'min_child_weight': 0.022445704793351753, 'gamma': 0.0049177287612618414, 'learning_rate': 0.019925390767916776, 'colsample_bytree': 0.21000000000000002}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:30:56,756] Trial 33 finished with value: 1.7500879111777992 and parameters: {'n_estimators': 695, 'max_depth': 4, 'reg_alpha': 0.0010100787321841468, 'reg_lambda': 2.427712188308638, 'min_child_weight': 0.19734357561815272, 'gamma': 0.0005039206723688953, 'learning_rate': 0.016736515420516473, 'colsample_bytree': 0.15000000000000002}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:37:49,567] Trial 34 finished with value: 1.7494701772011816 and parameters: {'n_estimators': 801, 'max_depth': 5, 'reg_alpha': 1.4091623102694288e-05, 'reg_lambda': 0.17087237531741817, 'min_child_weight': 0.04589881404448591, 'gamma': 0.01057252949484348, 'learning_rate': 0.017459920965974342, 'colsample_bytree': 0.33999999999999997}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:42:30,944] Trial 35 finished with value: 1.7495462133812718 and parameters: {'n_estimators': 768, 'max_depth': 5, 'reg_alpha': 0.00010992133302065778, 'reg_lambda': 1.059360912189681e-05, 'min_child_weight': 0.3973868913244664, 'gamma': 0.5839796023466071, 'learning_rate': 0.01270168028317987, 'colsample_bytree': 0.19}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:49:03,040] Trial 36 finished with value: 1.7502548211584799 and parameters: {'n_estimators': 820, 'max_depth': 6, 'reg_alpha': 3.959371499387999e-05, 'reg_lambda': 2.9343191434008205, 'min_child_weight': 0.016374434412496728, 'gamma': 0.020970397031440165, 'learning_rate': 0.029641011796223766, 'colsample_bytree': 0.51}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:52:06,658] Trial 37 finished with value: 1.748544567781035 and parameters: {'n_estimators': 877, 'max_depth': 4, 'reg_alpha': 0.0009008090153761648, 'reg_lambda': 0.6336338725069055, 'min_child_weight': 0.0042431408038733276, 'gamma': 0.0028915081737263455, 'learning_rate': 0.02137622404717355, 'colsample_bytree': 0.1}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:54:40,521] Trial 38 finished with value: 1.7500030781337992 and parameters: {'n_estimators': 960, 'max_depth': 3, 'reg_alpha': 0.0004648951902425265, 'reg_lambda': 0.6432659711637195, 'min_child_weight': 0.004673715182969772, 'gamma': 0.004603528979492784, 'learning_rate': 0.021103112507451435, 'colsample_bytree': 0.11}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 16:59:10,884] Trial 39 finished with value: 1.7503997094983235 and parameters: {'n_estimators': 886, 'max_depth': 4, 'reg_alpha': 0.002367694415210439, 'reg_lambda': 0.1382518532319058, 'min_child_weight': 0.010883580410498264, 'gamma': 0.04977234160404878, 'learning_rate': 0.034117788823876366, 'colsample_bytree': 0.37}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 17:03:19,496] Trial 40 finished with value: 1.7507404147516936 and parameters: {'n_estimators': 885, 'max_depth': 4, 'reg_alpha': 0.009045267277002346, 'reg_lambda': 0.030887683410047818, 'min_child_weight': 0.052984928010152435, 'gamma': 0.01374314322441639, 'learning_rate': 0.01230268022210954, 'colsample_bytree': 0.19}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 17:09:26,450] Trial 41 finished with value: 1.7492669332569466 and parameters: {'n_estimators': 839, 'max_depth': 5, 'reg_alpha': 0.00043513141732470415, 'reg_lambda': 4.133531717241724, 'min_child_weight': 0.003043823327883887, 'gamma': 0.0007657089115806562, 'learning_rate': 0.02074195371051876, 'colsample_bytree': 0.30000000000000004}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 17:11:27,126] Trial 42 finished with value: 1.7488811395258643 and parameters: {'n_estimators': 800, 'max_depth': 4, 'reg_alpha': 0.02016926495713628, 'reg_lambda': 0.8068364986220535, 'min_child_weight': 0.015360898311812544, 'gamma': 0.002430843078214313, 'learning_rate': 0.04783605333732074, 'colsample_bytree': 0.13}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 17:14:25,436] Trial 43 finished with value: 1.7502702523563056 and parameters: {'n_estimators': 741, 'max_depth': 3, 'reg_alpha': 0.002508577061854612, 'reg_lambda': 1.9901161840615154, 'min_child_weight': 2.4799025945051528e-05, 'gamma': 0.005291945507529801, 'learning_rate': 0.03803737543630763, 'colsample_bytree': 0.23}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 17:32:55,934] Trial 46 finished with value: 1.7511073478928767 and parameters: {'n_estimators': 776, 'max_depth': 4, 'reg_alpha': 0.00014314686459195185, 'reg_lambda': 1.6038223261155466, 'min_child_weight': 0.007583752624701022, 'gamma': 0.00027351590532868355, 'learning_rate': 0.02291107109186378, 'colsample_bytree': 0.6}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 17:39:54,011] Trial 47 finished with value: 1.7489847212734633 and parameters: {'n_estimators': 920, 'max_depth': 5, 'reg_alpha': 7.758320026123901e-05, 'reg_lambda': 5.796129835813437, 'min_child_weight': 0.0007888973749760506, 'gamma': 0.0011131966146928293, 'learning_rate': 0.06009911184536631, 'colsample_bytree': 0.17}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 17:45:32,358] Trial 48 finished with value: 1.7514365486507304 and parameters: {'n_estimators': 972, 'max_depth': 6, 'reg_alpha': 0.0007322993961135503, 'reg_lambda': 0.7149882822998677, 'min_child_weight': 0.00027184393980840896, 'gamma': 0.00010771214887922328, 'learning_rate': 0.11642307134841023, 'colsample_bytree': 0.23}. Best is trial 21 with value: 1.7485433403434232.
[I 2021-06-13 17:57:17,197] Trial 49 finished with value: 1.746808508687187 and parameters: {'n_estimators': 838, 'max_depth': 6, 'reg_alpha': 3.81862831750964, 'reg_lambda': 3.332687706294929, 'min_child_weight': 0.03219521637751657, 'gamma': 0.002672832237690007, 'learning_rate': 0.03478401747813965, 'colsample_bytree': 0.1}. Best is trial 49 with value: 1.746808508687187.
[I 2021-06-14 16:00:19,881] Trial 0 finished with value: 1.7487695360984654 and parameters: {'n_estimators': 521, 'max_depth': 4, 'reg_alpha': 8.55101225776834, 'reg_lambda': 0.0007994214225894374, 'min_child_weight': 0.009758077307538734, 'gamma': 0.0025187016112996354, 'learning_rate': 0.0566435821444712, 'colsample_bytree': 0.29000000000000004}. Best is trial 0 with value: 1.7487695360984654.
[I 2021-06-14 16:04:45,801] Trial 1 finished with value: 1.7506036935754121 and parameters: {'n_estimators': 749, 'max_depth': 5, 'reg_alpha': 0.3857815446114492, 'reg_lambda': 0.01818048966217933, 'min_child_weight': 0.1018935206122741, 'gamma': 0.007497725307265417, 'learning_rate': 0.04354358145944056, 'colsample_bytree': 0.51}. Best is trial 0 with value: 1.7487695360984654.
